imdb_title_id,original_title,year,date_published,genre,duration,country,language,imdb_score,budget,worldwide_gross_income
tt2215077,Half of a Yellow Sun,2013,2014-03-21,"Drama, Romance",111,"Nigeria, UK",English,6.1,NGN 1270000000,$ 306393
tt2215211,Gangsters Gamblers Geezers,2016,2016-09-23,Comedy,103,UK,English,5.0,$ 1800000,$ 2662
tt2215215,Kuma,2012,2012-04-27,Drama,93,Austria,"German, Turkish",6.7,,$ 217438
tt2215221,La religieuse,2013,2013-09-05,Drama,112,"France, Germany, Belgium","French, Latin",6.4,,$ 503090
tt2215285,Madea's Witness Protection,2012,2012-06-29,"Comedy, Crime, Drama",114,USA,English,4.9,$ 20000000,$ 66899242
tt2215348,Best of Luck,2013,2013-07-26,"Action, Comedy",133,"India, Canada",Punjabi,5.6,CAD 1000000,$ 179946
tt2215366,From Beneath,2012,2012-08-10,Thriller,82,Canada,English,3.5,,$ 144123
tt2215395,Paulette,2012,2013-06-06,"Comedy, Crime",87,France,"French, Dutch",6.6,,$ 14691318
tt2215401,Peter Capusotto y sus 3 dimensiones,2012,2012-01-26,Comedy,93,Argentina,Spanish,7.1,,$ 2059596
tt2215477,Goliyon Ki Rasleela Ram-Leela,2013,2013-11-15,"Drama, Musical, Romance",150,India,Hindi,6.4,,$ 4840059
tt2215481,Saye Bahr,2004,2004-02-01,"Comedy, Drama, Romance",95,Egypt,Arabic,4.6,,$ 473446
tt2216240,Kapringen,2012,2012-09-20,"Drama, Thriller",103,Denmark,"Danish, English, Somali",7.2,DKK 15500000,$ 2688444
tt2216536,Muita Calma Nessa Hora 2,2014,2014-01-17,Comedy,90,Brazil,Portuguese,4.8,BRL 1000000,$ 6682223
tt2216856,Tyskungen,2013,2014-05-11,"Crime, Thriller",105,"Sweden, Germany","Swedish, Norwegian, English, German",6.1,,$ 515997
tt2217458,Flores Raras,2013,2013-08-16,"Biography, Drama, Romance",118,Brazil,"English, Portuguese",7.0,,$ 1534391
tt2217859,Louder Than Bombs,2015,2016-06-23,Drama,109,"Norway, France, Denmark, USA","English, French",6.6,$ 11000000,$ 1160724
tt2218003,Closed Circuit,2013,2013-08-28,"Crime, Drama, Mystery",96,"UK, USA",English,6.2,$ 15000000,$ 6331939
tt2218988,Ustad Hotel,2012,2012-06-29,"Comedy, Drama, Family",151,India,Malayalam,8.3,,$ 2178
tt2219188,Agent Ranjid rettet die Welt,2012,2012-10-18,Comedy,78,Germany,German,3.2,EUR 5000000,$ 3891097
tt2219370,3 Yol,2013,2013-10-25,"Drama, Mystery, War",116,"Turkey, Bosnia and Herzegovina","Turkish, Bosnian, English, Kurdish",6.3,,$ 6797
tt2219514,Lemale et ha'halal,2012,2012-11-15,"Drama, Romance",90,Israel,Hebrew,6.7,,$ 3197615
tt2220408,Vai que dá Certo,2013,2013-03-22,Comedy,110,Brazil,Portuguese,5.8,BRL 2000000,$ 14464092
tt2221648,Return to Nim's Island,2013,2013-03-28,"Adventure, Family, Fantasy",90,Australia,English,5.0,,$ 1084695
tt2222394,Nosotros los Nobles,2013,2013-03-28,Comedy,108,Mexico,Spanish,7.3,,$ 26433651
tt2223990,Draft Day,2014,2014-04-11,"Drama, Sport",110,USA,English,6.8,$ 25000000,$ 29824199
tt2224004,Sweetwater,2013,2013-10-11,"Thriller, Western",95,USA,English,6.2,$ 7000000,$ 6147
tt2224026,Home,2015,2015-03-26,"Animation, Adventure, Comedy",94,USA,"English, French",6.6,$ 135000000,$ 386041607
tt2224167,El-Maslaha,2012,2012-05-16,"Action, Crime, Drama",115,Egypt,Arabic,7.0,,$ 659554
tt2224317,Lootera,2013,2013-07-05,"Drama, Romance",136,India,Hindi,7.3,,$ 789671
tt2224571,Wonbyeokhan Pateuneo,2011,2011-11-17,"Comedy, Drama, Romance",120,South Korea,Korean,5.9,,$ 589311
tt2224902,Saguni,2012,2012-06-22,"Action, Comedy, Drama",148,India,Tamil,4.5,INR 250000000,$ 122345
tt2226283,Alleen maar nette mensen,2012,2012-10-11,"Comedy, Drama",86,Netherlands,Dutch,5.7,,$ 3405305
tt2226285,Alles is familie,2012,2012-11-22,"Comedy, Drama, Romance",132,Netherlands,"Dutch, English",6.6,,$ 9308883
tt2226301,Big Love,2012,2012-02-10,"Drama, Romance, Thriller",95,Poland,Polish,5.3,,$ 1075830
tt2226347,El Farah,2009,2009-06-06,Drama,95,Egypt,Arabic,6.9,EGP 10000000,$ 64400
tt2226407,Padroni di casa,2012,2012-10-04,Drama,90,Italy,Italian,6.3,,$ 203758
tt2226417,Insidious: Chapter 2,2013,2013-10-10,"Horror, Mystery, Thriller",106,"USA, Canada",English,6.6,$ 5000000,$ 161919318
tt2226437,Kompani Orheim,2012,2012-03-02,Drama,104,Norway,Norwegian,7.0,NOK 20800000,$ 1076947
tt2226519,Plush,2013,2013-10-15,"Drama, Thriller",99,USA,English,5.3,,$ 28864
tt2226597,The Mountain Between Us,2017,2017-11-23,"Action, Adventure, Drama",112,USA,English,6.4,$ 35000000,$ 62832209
tt2226666,Jism 2,2012,2012-08-03,"Drama, Thriller",130,India,"Hindi, English, Punjabi",3.0,,$ 47109
tt2229056,Yek khanévadéh-e mohtaram,2012,2012-10-31,Drama,90,"Iran, France",Persian,6.6,,$ 24083
tt2229201,Hiszpanka,2015,2015-01-23,"Action, Crime, History",127,Poland,"Polish, English, German, French",4.1,PLN 24600000,$ 194591
tt2229499,Don Jon,2013,2013-11-28,"Comedy, Drama, Romance",90,USA,English,6.5,$ 3000000,$ 39439355
tt2229511,Wer,2013,2014-12-04,"Action, Horror, Mystery",89,"South Africa, USA","English, French",5.9,,$ 860940
tt2229592,Ai Hen Lan,2011,2012-03-03,Drama,83,"Hong Kong, China","Mandarin, Cantonese, English",4.2,,$ 49314
tt2229842,Table No.21,2013,2013-01-04,"Adventure, Drama, Thriller",108,India,Hindi,7.1,,$ 77621
tt2229848,Chashme Baddoor,2013,2013-04-05,"Comedy, Drama",121,India,Hindi,5.4,INR 400000000,$ 170764
tt2230342,Spieltrieb,2013,2013-10-10,Drama,102,Germany,"German, English",5.3,,$ 177469
tt2231138,Some Velvet Morning,2013,2013-12-10,Drama,84,USA,English,5.8,$ 2000000,$ 6420
tt2231208,Uma História de Amor e Fúria,2013,2014-07-03,"Animation, Action, Adventure",74,"Brazil, USA","English, Portuguese",7.2,$ 4000000,$ 145613
tt2231253,Wild Card,2015,2015-08-05,"Action, Crime, Drama",92,USA,English,5.6,$ 30000000,$ 6738764
tt2231457,Dama Pik,2016,2016-11-17,Thriller,120,Russia,Russian,6.1,,$ 491952
tt2231461,Rampage,2018,2018-04-12,"Action, Adventure, Sci-Fi",107,USA,"English, American Sign Language",6.1,$ 120000000,$ 428028233
tt2231489,Seinto Seiya: Legend of Sanctuary,2014,2015-01-08,"Animation, Action, Fantasy",93,Japan,Japanese,5.4,$ 100000000,$ 17150803
tt2231495,Sams im Glück,2012,2012-03-29,Family,102,Germany,German,5.2,,$ 3491035
tt2231505,"Selkirk, el verdadero Robinson Crusoe",2012,2012-02-02,"Animation, Adventure, Family",80,"Uruguay, Argentina, Chile","Spanish, English",6.1,$ 1250000,$ 582094
tt2231554,Grave Encounters 2,2012,2013-08-01,"Action, Adventure, Fantasy",98,"Canada, USA",English,5.1,$ 1400000,$ 1552486
tt2231605,Sha shou Ouyang Penzai,2011,2011-04-15,"Comedy, Crime, Romance",104,Taiwan,Mandarin,4.8,,$ 2469954
tt2231630,Avant l'hiver,2013,2013-11-27,Drama,103,"France, Luxembourg",French,6.2,,$ 3526099
tt2232428,Sadda Haq,2013,2013-04-05,Action,133,India,Punjabi,7.3,INR 1500000,$ 397535
tt2232578,Canopy,2013,2014-04-24,"Adventure, Drama, Thriller",84,"Australia, Singapore","English, Japanese, Hokkien, Mandarin",4.9,AUD 1300000,$ 8462
tt2234003,Calvary,2014,2015-05-14,"Comedy, Drama",102,"Ireland, UK",English,7.4,,$ 16887741
tt2234155,The Internship,2013,2013-08-01,Comedy,119,USA,"English, Tagalog, Cantonese, Mandarin, Spanish",6.3,$ 58000000,$ 93492844
tt2234261,The Love Punch,2013,2014-04-18,Comedy,94,"France, UK","English, French",5.8,,$ 8366493
tt2234275,Mees Kees,2012,2012-10-03,"Comedy, Family",80,Netherlands,Dutch,6.7,,$ 5231957
tt2234397,Satellite Boy,2012,2012-09-08,"Adventure, Drama, Family",90,Australia,English,6.5,,$ 161780
tt2234543,Un château en Italie,2013,2013-10-31,"Comedy, Drama",104,France,"French, Italian, English",5.8,,$ 2579459
tt2235108,Dear White People,2014,2014-12-04,"Comedy, Drama, Romance",108,USA,English,6.1,,$ 4633961
tt2235164,Nachtlärm,2012,2012-08-23,"Drama, Thriller",94,"Switzerland, Germany",German,5.8,CHF 4500000,$ 29265
tt2235751,Konvoy,2012,2012-02-12,Drama,81,Russia,Russian,6.2,,$ 4575
tt2235779,The Quiet Ones,2014,2014-07-02,"Horror, Mystery, Thriller",98,UK,English,5.1,$ 200000,$ 17835162
tt2235858,Rebel,2012,2012-09-28,"Action, Comedy, Drama",168,India,Telugu,4.7,,INR 270300000
tt2236054,Mystery Road,2013,2013-08-15,"Crime, Drama, Thriller",121,Australia,English,6.6,AUD 3000000,$ 280702
tt2236092,Were Dengê Min: Come To My Voice,2014,2014-12-05,Drama,105,"Turkey, France, Germany","Turkish, Kurdish",6.6,,$ 3789
tt2236160,Nightlight,2015,2015-03-27,"Horror, Thriller",85,USA,English,4.4,$ 2000000,$ 77567
tt2236182,Rise of the Zombies,2012,2012-10-27,"Action, Adventure, Drama",89,USA,English,4.0,,$ 129545
tt2237324,Bent,2018,2018-07-25,"Crime, Thriller",96,"Spain, USA",English,5.2,,$ 82247
tt2238032,Jue di tao wang,2016,2016-07-28,"Action, Adventure, Comedy",107,"China, Hong Kong, USA","Mandarin, English, Mongolian",5.7,$ 32000000,$ 136579287
tt2238050,White Bird in a Blizzard,2014,2014-09-25,"Drama, Mystery, Thriller",91,"France, USA",English,6.4,,$ 469701
tt2238758,Kaufman's Game,2017,2017-11-20,"Crime, Thriller",89,UK,English,3.0,,$ 24694
tt2238837,Kadhalil Sodhappuvadhu Yeppadi,2012,2012-02-17,"Comedy, Romance",127,India,"Tamil, Telugu",7.1,INR 70000000,$ 6558
tt2238839,Chun Kiu yi Chi Ming,2012,2012-03-29,"Comedy, Romance",112,"Hong Kong, China","Cantonese, Mandarin",6.8,,$ 4045381
tt2239822,Valerian and the City of a Thousand Planets,2017,2017-09-21,"Action, Adventure, Fantasy",136,"France, China, Belgium, Germany, United Arab Emirates, USA, Canada, New Zealand, Singapore, UK, Thailand","English, French",6.5,$ 177200000,$ 225874228
tt2239832,Think Like a Man Too,2014,2014-06-20,"Comedy, Romance",106,USA,English,5.8,$ 24000000,$ 70181428
tt2239866,Tiktik: The Aswang Chronicles,2012,2012-10-17,"Action, Comedy, Horror",102,Philippines,"Filipino, Tagalog",5.2,PHP 80000000,$ 2035311
tt2241069,Carl,2012,2012-04-29,"Horror, Thriller",90,USA,English,2.7,,$ 2592
tt2241351,Money Monster,2016,2016-05-12,"Crime, Drama, Thriller",98,USA,"English, Korean, Icelandic, Russian",6.5,$ 27000000,$ 93282604
tt2241376,20.000 Besos,2013,2013-09-26,Comedy,91,Argentina,Spanish,5.8,,$ 116733
tt2241479,Rodina je základ státu,2011,2011-10-13,"Crime, Drama",106,Czech Republic,Czech,6.6,,$ 97091
tt2241691,Au bout du conte,2013,2013-06-06,"Comedy, Drama, Romance",112,France,French,5.8,EUR 8000000,$ 8569178
tt2241750,Drown,2015,2015-05-01,"Drama, Romance, Sport",93,Australia,English,5.6,,$ 1631
tt2243189,Brammetje Baas,2012,2012-06-27,Family,83,Netherlands,Dutch,7.0,,$ 934363
tt2243275,El Santos vs la Tetona Mendoza,2012,2012-11-30,"Animation, Action, Comedy",96,Mexico,Spanish,6.2,,$ 946300
tt2243361,Kvarteret Skatan reser till Laholm,2012,2012-03-16,Comedy,84,Sweden,"Swedish, Norwegian, English",5.2,,$ 1484924
tt2243389,Los amantes pasajeros,2013,2013-03-21,Comedy,90,Spain,Spanish,5.6,EUR 5000000,$ 21245677
tt2243393,Love Never Dies,2012,2012-04-11,"Drama, Music, Musical",121,UK,English,6.8,,$ 6308
tt2243469,"Papá, soy una zombi",2011,2012-01-10,"Animation, Comedy, Fantasy",80,Spain,Spanish,4.3,EUR 1600000,$ 119440
tt2243471,Patlak Sokaklar: Gerzomat,2012,2012-03-16,Comedy,88,Turkey,Turkish,5.6,,$ 508656
tt2243537,A Haunted House,2013,2013-01-17,"Comedy, Fantasy, Horror",86,USA,"English, Spanish",5.0,$ 2500000,$ 60159584
tt2243621,Snezhnaya koroleva,2012,2012-12-31,"Animation, Adventure, Family",80,"Russia, India, USA, Portugal, Brazil, Iran",Russian,5.4,$ 7000000,$ 13567781
tt2244376,Bwakaw,2012,2012-09-05,Drama,110,"Philippines, Canada, UK, USA","Filipino, Tagalog, English",7.0,,$ 37460
tt2244901,I Give It a Year,2013,2013-02-08,"Comedy, Romance",97,"UK, France, USA",English,5.7,,$ 29128433
tt2244947,Keda Reda,2007,2007-08-01,"Comedy, Drama, Mystery",113,Egypt,Arabic,7.4,,$ 952629
tt2245003,Miss You Already,2015,2015-09-25,"Comedy, Drama, Romance",112,UK,English,6.8,,$ 7573997
tt2245084,Big Hero 6,2014,2014-12-18,"Animation, Action, Adventure",102,USA,English,7.8,$ 165000000,$ 657868146
tt2245171,The Cut,2014,2015-04-09,"Adventure, Drama, History",138,"Germany, France, Italy, Russia, Poland, Canada, Turkey, Jordan","Armenian, Arabic, Turkish, Kurdish, Spanish, English",6.3,EUR 16000000,$ 1232140
tt2245195,The History of Future Folk,2012,2013-05-31,"Comedy, Music, Sci-Fi",86,USA,"English, Spanish",7.2,,$ 17646
tt2245544,Carry on Jatta,2012,2012-07-27,Comedy,143,India,Punjabi,8.3,,$ 648911
tt2245756,Ang nawawala,2012,2012-09-12,Drama,115,Philippines,"Filipino, Tagalog, English",7.0,,$ 29977
tt2245884,Kiyosu kaigi,2013,2013-11-09,"Comedy, History",138,Japan,Japanese,6.4,,$ 28338665
tt2246376,Sleeper's Wake,2012,2012-09-01,Thriller,94,South Africa,English,5.0,,$ 4956
tt2246595,Blood Money,2012,2012-03-30,"Action, Drama, Thriller",109,India,"Hindi, English",5.0,,$ 86956
tt2246724,Ghanchakkar,2013,2013-06-28,"Comedy, Crime, Thriller",137,India,Hindi,5.8,,$ 464803
tt2246829,Love Story,2011,2012-07-21,Romance,92,New Zealand,English,6.6,,$ 10065676
tt2246837,Maattrraan,2012,2012-10-12,"Action, Sci-Fi, Thriller",165,India,"Tamil, Telugu, Russian",6.0,INR 500000000,$ 1327035
tt2246909,Pauline détective,2012,2012-10-03,"Comedy, Crime, Mystery",101,"France, Belgium","French, Italian",5.5,,$ 430574
tt2247109,Verraaiers,2012,2013-02-22,"Drama, War",122,South Africa,"Afrikaans, English, Dutch",7.1,$ 1000000,$ 297105
tt2247119,Wesh Egram,2006,2006-07-19,"Comedy, Crime, Romance",105,Egypt,Arabic,5.3,,$ 1036415
tt2247432,Go for Sisters,2013,2013-03-11,"Crime, Drama, Thriller",123,USA,"English, Spanish",6.3,,$ 70495
tt2247476,When the Game Stands Tall,2014,2014-08-22,"Drama, Sport",115,USA,English,6.7,$ 15000000,$ 30138754
tt2248068,Jeom-bak-i: Han-ban-do-eui Gong-ryong 3D,2012,2012-01-26,"Animation, Adventure, Comedy",88,South Korea,Korean,5.4,,$ 8828562
tt2248739,Departure,2015,2016-05-20,"Drama, Romance",109,"UK, France","English, French",6.7,$ 1100000,$ 26448
tt2248805,Frits & Franky,2013,2013-02-06,Comedy,94,Belgium,Dutch,5.5,,$ 1618520
tt2249039,Soy Nero,2016,2016-09-21,Drama,117,"Germany, France, Mexico, USA","English, Spanish",6.4,$ 2500000,$ 56551
tt2249081,The Forgiven,2017,2018-03-09,Thriller,115,UK,English,5.9,$ 15000000,$ 42213
tt2249179,Victoria,2013,2013-03-01,"Drama, Romance",105,Norway,"Norwegian, Swedish",5.6,$ 6100000,$ 1398631
tt2249221,Zulu,2013,2013-12-04,"Crime, Drama, Thriller",110,"France, South Africa","Xhosa, Zulu, English, Afrikaans",6.7,$ 16000000,$ 2636607
tt2249278,El Crítico,2013,2014-04-17,"Comedy, Drama, Romance",98,"Argentina, Chile","French, Spanish",6.2,ARS 2000000,$ 165891
tt2249712,Araf,2012,2012-09-21,Drama,124,"Turkey, France, Germany",Turkish,6.2,,$ 180179
tt2250170,Mr. Idol,2011,2011-11-03,Drama,114,South Korea,Korean,5.8,,$ 444225
tt2250912,Spider-Man: Homecoming,2017,2017-07-06,"Action, Adventure, Sci-Fi",133,USA,"English, Spanish",7.4,$ 175000000,$ 880166924
tt2251458,Chûgakusei Maruyama,2013,2013-05-18,"Comedy, Family",119,Japan,Japanese,6.1,,$ 2379974
tt2251481,Sean Banan inuti Seanfrika,2012,2012-02-15,Comedy,76,Sweden,Swedish,1.6,SEK 30,$ 539841
tt2251648,La dune,2013,2014-08-13,Drama,87,"France, Israel","French, Hebrew",7.1,,$ 57993
tt2251662,Da Wu Dang zhi tian di mi ma,2012,2012-07-06,Action,100,"Hong Kong, China",Mandarin,5.2,,$ 79102
tt2251828,Territoriya,2015,2015-04-16,"Adventure, Drama",157,Russia,Russian,6.5,EUR 11000000,$ 1330063
tt2252680,La gran familia española,2013,2013-09-13,Comedy,95,Spain,Spanish,6.2,EUR 7500000,$ 4237812
tt2253038,Hei oi yeh pou 2,2012,2012-08-23,"Comedy, Drama, Romance",100,Hong Kong,Cantonese,4.8,,$ 1575101
tt2253742,Al-too-bi: Riteon too beiseu,2012,2012-08-15,"Action, Drama, Romance",113,South Korea,Korean,6.0,$ 10000000,$ 7772028
tt2253939,Camille redouble,2012,2012-09-12,"Comedy, Drama, Romance",115,France,French,6.3,,$ 7223101
tt2255735,Angus Buchan's Ordinary People,2012,2012-04-05,Drama,115,South Africa,English,6.0,,$ 308745
tt2255934,Aiyyaa,2012,2012-10-12,"Comedy, Romance",152,India,Hindi,4.4,,$ 58703
tt2256514,Rush,2012,2012-10-26,"Crime, Thriller",110,India,Hindi,3.7,,$ 11878
tt2256677,De verbouwing,2012,2012-09-06,Thriller,101,"Netherlands, Belgium",Dutch,6.0,,$ 2698801
tt2256741,Une histoire d'amour,2013,2013-01-09,Drama,80,"France, Luxembourg, Belgium",French,4.1,,$ 9155
tt2256749,Mammas pojkar,2012,2012-12-25,Comedy,100,Sweden,Swedish,4.6,,$ 4527912
tt2258239,8 pervykh svidaniy,2012,2012-03-08,Comedy,87,Russia,Russian,6.2,,$ 9541107
tt2258281,Dupa dealuri,2012,2012-10-31,Drama,152,"Romania, France, Belgium",Romanian,7.5,,$ 673493
tt2258285,Two Men in Town,2014,2014-05-07,Drama,120,"France, Belgium, Algeria, USA",English,5.7,,$ 213204
tt2258345,Fading Gigolo,2013,2014-04-17,"Comedy, Romance",90,USA,"English, French, Spanish, Ladino, Hebrew, Italian, Portuguese, Latin",6.2,,$ 22706304
tt2258565,Samoubiytsy,2012,2012-03-01,Comedy,86,Russia,Russian,5.5,,$ 2013142
tt2258591,Shoo bre,2012,2012-02-24,"Crime, Drama, Romance",86,Sweden,Swedish,4.0,,$ 223497
tt2258713,Villegas,2012,2012-11-07,Drama,99,"Argentina, Netherlands, France",Spanish,6.5,,$ 17584
tt2258858,Wadjda,2012,2012-12-06,"Comedy, Drama",98,"Saudi Arabia, Netherlands, Germany, Jordan, United Arab Emirates, USA",Arabic,7.5,,$ 6499169
tt2259360,Sou suo,2012,2012-07-06,Drama,117,China,"Chinese, Mandarin, Cantonese, English",6.5,,$ 15033
tt2260720,K3 Bengeltjes,2012,2012-12-12,"Comedy, Family, Fantasy",77,Belgium,Dutch,6.2,,$ 5056891
tt2261287,Ballerina,2016,2017-02-16,"Animation, Adventure, Comedy",89,"France, Canada",English,6.8,$ 30000000,$ 106127278
tt2261327,Bir ses böler geceyi,2012,2012-03-23,Drama,97,Turkey,Turkish,4.9,,$ 84321
tt2261331,Black Sea,2014,2015-04-16,"Adventure, Drama, Thriller",114,"UK, Russia, USA","English, Russian",6.4,GBP 8000000,$ 4070789
tt2261409,Made in Cleveland,2013,2013-06-21,Comedy,113,USA,English,4.9,,$ 10681
tt2261434,Viaggio sola,2013,2013-04-24,"Drama, Romance",85,Italy,"Italian, French, English",6.3,,$ 3039022
tt2261505,Evim Sensin,2012,2012-11-02,"Fantasy, Romance",91,Turkey,Turkish,5.0,$ 5000000,$ 16212101
tt2261542,How to Meet Girls from a Distance,2012,2012-11-01,Comedy,85,New Zealand,English,6.0,COP 175000000,$ 65168
tt2261719,Dzhungli,2012,2012-11-29,"Adventure, Comedy",80,Russia,Russian,5.0,,$ 13324130
tt2261721,Kaos örümcek agi,2012,2012-03-30,Action,98,Turkey,Turkish,3.2,,$ 606190
tt2261749,La cage dorée,2013,2013-04-24,"Comedy, Drama",90,France,"French, Portuguese, English",7.2,EUR 7000000,$ 22025731
tt2262126,Kalakalappu,2012,2012-05-11,Comedy,135,India,Tamil,6.9,,$ 41624
tt2262161,Sunset Song,2015,2015-12-04,Drama,135,"UK, Luxembourg","English, Scots",6.4,,$ 1302482
tt2262175,Svengali,2013,2014-03-21,"Comedy, Music",93,UK,English,5.6,,$ 14482
tt2262183,SüperTürk,2012,2012-03-16,Comedy,98,Turkey,Turkish,2.0,,$ 321423
tt2262189,Talenttyven,2012,2012-10-11,Comedy,85,Denmark,Danish,4.5,,$ 536147
tt2262227,The Book of Life,2014,2015-05-28,"Animation, Adventure, Comedy",95,USA,"English, Spanish",7.3,$ 50000000,$ 99783556
tt2262270,Spud 2: The Madness Continues,2013,2013-06-06,Comedy,91,South Africa,English,6.3,,$ 691342
tt2262315,The Good Neighbor,2016,2017-08-14,"Crime, Drama, Horror",98,USA,English,6.3,,$ 90573
tt2262343,Topragin çocuklari,2012,2012-09-14,"Drama, History",80,Turkey,Turkish,6.3,,$ 295039
tt2262345,Tout en haut du monde,2015,2017-05-04,"Animation, Adventure, Drama",81,"France, Denmark, Belgium, USA","French, English",7.3,EUR 6000000,$ 60352
tt2262952,Colpi di fulmine,2012,2012-12-13,Comedy,104,Italy,Italian,5.3,,$ 13378892
tt2263944,Dragon Ball Z: Doragon bôru Z - Kami to Kami,2013,2014-02-01,"Animation, Action, Adventure",85,Japan,Japanese,7.2,,$ 50461371
tt2265171,Serbuan maut 2: Berandal,2014,2014-04-11,"Action, Crime, Thriller",150,"Indonesia, USA","Indonesian, Japanese, English, Sign Languages",8.0,$ 4500000,$ 6566916
tt2265398,Drinking Buddies,2013,2013-07-25,"Comedy, Drama, Romance",90,USA,English,6.1,,$ 401914
tt2266938,Dai juk hei kek,2012,2012-08-09,Comedy,93,Hong Kong,Cantonese,6.3,,$ 4028543
tt2267968,Kung Fu Panda 3,2016,2016-03-17,"Animation, Action, Adventure",95,"China, USA",English,7.1,$ 145000000,$ 521170825
tt2267998,Gone Girl,2014,2014-12-18,"Drama, Mystery, Thriller",149,USA,English,8.1,$ 61000000,$ 369330363
tt2268016,Magic Mike XXL,2015,2015-09-24,"Comedy, Drama, Music",115,USA,English,5.6,$ 14800000,$ 117813057
tt2268353,Les rayures du zèbre,2014,2014-02-05,"Comedy, Drama",80,"Belgium, France",French,5.8,,$ 897803
tt2268458,These Final Hours,2013,2014-11-20,"Drama, Sci-Fi, Thriller",87,Australia,English,6.7,AUD 2500000,$ 360234
tt2268732,Museum Hours,2012,2013-09-06,Drama,107,"Austria, USA","English, German",6.9,,$ 639121
tt2270802,Sputnik,2013,2013-10-24,"Adventure, Family",90,"Germany, Belgium, Czech Republic",German,6.0,,$ 152194
tt2271245,Cementerio General,2013,2013-07-25,Horror,88,Peru,Spanish,3.9,$ 400000,$ 1227140
tt2271315,Eiga Doraemon: Nobita to kiseki no shima - Animaru adobenchâ,2012,2012-03-03,"Animation, Action, Adventure",100,Japan,Japanese,6.7,,$ 46180706
tt2271519,Ôgon o daite tobe,2012,2012-11-03,"Crime, Drama",129,Japan,Japanese,5.6,,$ 5443725
tt2271555,Qing mi,2012,2012-03-08,"Drama, Romance, Thriller",102,"China, Hong Kong","Mandarin, Cantonese",5.2,,$ 42252
tt2271641,Thaandavam,2012,2012-09-28,"Action, Thriller",160,India,Tamil,6.1,,$ 213476
tt2271777,Bowling,2012,2012-07-18,Comedy,90,France,French,4.9,,$ 3681038
tt2272336,Ghost Team One,2013,2014-01-15,"Comedy, Horror",84,USA,English,4.3,,$ 9195
tt2272918,Flying Home,2014,2014-04-02,"Drama, Romance",95,"Belgium, Germany","Dutch, English",6.1,,$ 522792
tt2273657,True Story,2015,2015-04-17,"Crime, Drama, Mystery",99,USA,"English, Ibo",6.3,,$ 5261595
tt2274570,Bad Milo!,2013,2013-08-29,"Comedy, Horror",85,USA,English,5.6,,$ 19613
tt2274648,Hellboy,2019,2019-04-11,"Action, Adventure, Fantasy",120,"USA, UK, Bulgaria, Canada, Portugal, France","English, Spanish, Russian, German",5.2,$ 50000000,$ 44665289
tt2275080,Mak Dau dong dong poon ngo sum,2012,2012-07-10,"Animation, Comedy",79,"China, Hong Kong","Mandarin, Cantonese, English",6.6,,$ 7436362
tt2275471,A Perfect Man,2013,2013-10-31,"Drama, Romance",95,USA,English,5.2,$ 5000000,$ 14147
tt2275629,Cliffs of Freedom,2019,2019-03-22,Drama,137,USA,"Greek, English",6.1,,$ 300842
tt2275743,"Berlin, I Love You",2019,2019-08-08,"Drama, Romance",120,Germany,"English, German",4.6,,$ 163908
tt2275794,Gori Tere Pyaar Mein!,2013,2013-11-22,"Comedy, Drama, Romance",150,India,"English, Hindi, Tamil, Gujarati",5.0,,$ 708440
tt2275802,Satyagraha,2013,2013-08-30,Drama,152,India,Hindi,5.9,,$ 1223419
tt2275861,En som deg,2012,2012-10-19,"Drama, Romance",85,"Norway, Finland","Finnish, Norwegian, English",5.6,EUR 1000000,$ 123263
tt2275885,O Diário de Tati,2012,2012-08-24,"Comedy, Family",90,Brazil,Portuguese,4.5,,$ 837709
tt2275946,Redirected,2014,2014-01-10,"Action, Comedy, Crime",99,"UK, Lithuania","English, Russian, Lithuanian, Polish",6.6,$ 2700000,$ 332537
tt2276069,A Master Builder,2013,2013-11-11,Drama,130,USA,English,5.9,,$ 46874
tt2276095,Du vent dans mes mollets,2012,2012-08-22,"Comedy, Drama",89,France,French,6.8,,$ 4202633
tt2276778,Les profs,2013,2013-04-17,Comedy,88,France,French,5.2,EUR 12000000,$ 32867967
tt2277860,Finding Dory,2016,2016-09-15,"Animation, Adventure, Comedy",97,USA,"English, Indonesian",7.3,$ 200000000,$ 1028570889
tt2278388,The Grand Budapest Hotel,2014,2014-04-10,"Adventure, Comedy, Crime",99,"Germany, USA","English, French, German",8.1,$ 25000000,$ 172940046
tt2278871,La vie d'Adèle,2013,2013-10-24,"Drama, Romance",180,"France, Belgium, Spain","French, English",7.7,EUR 4000000,$ 19465835
tt2278988,Du hast es versprochen,2012,2014-07-19,"Drama, Mystery, Thriller",96,Germany,German,5.8,,$ 10774
tt2279339,Love the Coopers,2015,2015-11-26,"Comedy, Fantasy, Romance",107,USA,English,5.8,$ 17000000,$ 42426912
tt2279373,The SpongeBob Movie: Sponge Out of Water,2015,2015-02-26,"Animation, Action, Adventure",92,"USA, South Korea, Australia",English,6.0,$ 74000000,$ 325186032
tt2279786,Johan Falk: Kodnamn: Lisa,2012,2013-03-15,"Action, Crime, Thriller",106,"Sweden, Germany","Swedish, English, Russian, French",7.5,,$ 1005404
tt2279922,Return to Nuke 'Em High Volume 1,2013,2013-05-16,"Action, Comedy, Drama",85,USA,English,5.5,,$ 5122
